CopiedTimestamp,SourceFile,DestinationFile,FileSize,SourceFileSha1,DeferredCopy,CreatedOnUtc,ModifiedOnUtc,LastAccessedOnUtc,CopyDuration
2024-01-14 13:50:58.6791366,D:\Documents and Settings\Bob Hunter\Desktop\Shortcut to Sabrina Dewercs.lnk,C:\Users\alish\Desktop\Data\target\D\Documents and Settings\Bob Hunter\Desktop\Shortcut to Sabrina Dewercs.lnk,283,515A024C353226A7B9DE60040C5201E417FD87FB,False,2002-06-04 00:02:55.2979344,2002-06-04 00:02:55.3079488,2002-06-04 22:57:32.5306336,00:00:00.0031936
2024-01-14 13:50:58.7183425,D:\RECYCLER\S-1-5-21-1229272821-1580818891-854245398-1004\INFO2,C:\Users\alish\Desktop\Data\target\D\RECYCLER\S-1-5-21-1229272821-1580818891-854245398-1004\INFO2,20,3F28C7AD4B3400A2828F678DBDFB7592638E8438,False,2002-03-01 15:38:11.4286128,2002-06-05 00:50:01.3872128,2002-06-05 00:50:01.3872128,00:00:00.0171784
2024-01-14 13:50:58.7269287,D:\Windows\System32\config\SAM.LOG,C:\Users\alish\Desktop\Data\target\D\Windows\System32\config\SAM.LOG,1024,62557DC37A03B55DB6637BC6FF585F5F8ABB2CC3,False,2002-02-28 15:22:02.3885984,2002-06-04 23:01:54.4804960,2002-06-04 23:01:54.4204096,00:00:00.0017521
2024-01-14 13:50:58.7269287,D:\Windows\System32\config\SECURITY.LOG,C:\Users\alish\Desktop\Data\target\D\Windows\System32\config\SECURITY.LOG,1024,927AA3AF8C6CEDDDE3BEC3B25414A4CBC0F8E452,False,2002-02-28 15:22:02.3885984,2002-06-05 00:08:44.1355248,2002-06-05 00:08:44.0554096,00:00:00
2024-01-14 13:50:58.7364475,D:\Windows\System32\config\software.LOG,C:\Users\alish\Desktop\Data\target\D\Windows\System32\config\software.LOG,1024,EC69D4C9DB3CADCD2132B9756BBF4F313EAF1873,False,2002-02-28 15:20:18.5137632,2002-06-05 00:46:36.5230576,2002-06-05 00:46:36.4329280,00:00:00
2024-01-14 13:50:58.7409146,D:\Windows\System32\config\system.LOG,C:\Users\alish\Desktop\Data\target\D\Windows\System32\config\system.LOG,1024,60174DA18A03EC72751A06037FB5F7A268DEFF6A,False,2002-02-28 15:20:18.5137632,2002-06-05 00:48:36.1045824,2002-06-05 00:48:35.9443520,00:00:00.0013019
2024-01-14 13:50:58.7489617,D:\Windows\System32\config\SAM,C:\Users\alish\Desktop\Data\target\D\Windows\System32\config\SAM,262144,A829950748667241CC08EC7E3B49D1B0FC43F48A,False,2002-02-28 15:22:02.3885984,2002-06-04 22:58:42.9381077,2002-06-04 22:58:42.9381077,00:00:00.0080471
2024-01-14 13:50:58.7567593,D:\Windows\System32\config\SECURITY,C:\Users\alish\Desktop\Data\target\D\Windows\System32\config\SECURITY,262144,A11B7037427E6ECB15EF59B3DBE5EA1E166D396C,False,2002-02-28 15:22:02.3785840,2002-06-05 00:08:44.1355248,2002-06-05 00:08:44.1355248,00:00:00.0052118
2024-01-14 13:50:58.8654090,D:\Windows\System32\config\software,C:\Users\alish\Desktop\Data\target\D\Windows\System32\config\software,9175040,548002BAD420B98736D4B1D8F2F76868D976FF5F,False,2002-02-28 15:20:18.2333600,2002-06-04 23:54:57.0563312,2002-06-04 23:54:57.0563312,00:00:00.0487376
2024-01-14 13:50:58.9046969,D:\Windows\System32\config\system,C:\Users\alish\Desktop\Data\target\D\Windows\System32\config\system,2883584,B2E7F4A86D248D755637F70F4222AE63B0A51189,False,2002-02-28 15:20:17.8027408,2002-06-05 00:06:13.6392096,2002-06-04 23:01:47.2701280,00:00:00.0222778
2024-01-14 13:50:58.9325267,D:\Documents and Settings\Bob Hunter\NTUSER.DAT,C:\Users\alish\Desktop\Data\target\D\Documents and Settings\Bob Hunter\NTUSER.DAT,1572864,171A2E77BB36754DA5ACB709D0076A78D6790298,False,2002-02-28 22:22:27.9242352,2002-06-05 00:47:38.0615456,2002-06-04 23:21:26.8057328,00:00:00.0177973
2024-01-14 13:50:58.9465821,D:\Documents and Settings\Default User\NTUSER.DAT,C:\Users\alish\Desktop\Data\target\D\Documents and Settings\Default User\NTUSER.DAT,233472,2A80B0C602F60F61C54EF94209B8D24AB627AF97,False,2002-02-28 21:59:20.6363488,2002-02-28 21:59:20.8967232,2002-02-28 21:59:20.8967232,00:00:00.0101222
2024-01-14 13:50:58.9601201,D:\Documents and Settings\LocalService\NTUSER.DAT,C:\Users\alish\Desktop\Data\target\D\Documents and Settings\LocalService\NTUSER.DAT,233472,A86D398A271056AF9BAFEE0EFF8AB73C02975F34,False,2002-02-28 22:05:43.1502832,2002-06-04 22:58:42.9280933,2002-06-04 22:58:42.9280933,00:00:00.0085008
2024-01-14 13:50:58.9706057,D:\Documents and Settings\NetworkService\NTUSER.DAT,C:\Users\alish\Desktop\Data\target\D\Documents and Settings\NetworkService\NTUSER.DAT,233472,594A2F20B70B4C6C37134AF4D2A8D009E21A7F62,False,2002-02-28 22:05:41.3877488,2002-06-04 22:58:42.9280933,2002-06-04 22:58:42.9280933,00:00:00.0070383
2024-01-14 13:50:58.9844256,D:\Windows\System32\config\default,C:\Users\alish\Desktop\Data\target\D\Windows\System32\config\default,262144,03C7E08314ECBB2C72B275BB9CE6233ACEC940A8,False,2002-02-28 15:20:18.3435184,2002-06-04 22:58:42.9381077,2002-06-04 22:58:42.9381077,00:00:00.0045726
2024-01-14 13:50:58.9904448,D:\Windows\System32\config\default.LOG,C:\Users\alish\Desktop\Data\target\D\Windows\System32\config\default.LOG,1024,8695062495A9DCA7739AD88E953ECC26B62F2E16,False,2002-02-28 15:20:18.5337920,2002-06-05 00:08:34.5617584,2002-06-05 00:08:34.4716288,00:00:00
2024-01-14 13:50:59.0087126,D:\Windows\SchedLgU.Txt,C:\Users\alish\Desktop\Data\target\D\Windows\SchedLgU.Txt,6500,F46985393DDB78181015610D93F0A395D0932CD7,False,2002-02-28 22:05:45.4535952,2002-06-04 22:58:39.4931541,2002-06-04 22:58:39.4931541,00:00:00
2024-01-14 13:50:59.1027652,D:\Windows\setupapi.log,C:\Users\alish\Desktop\Data\target\D\Windows\setupapi.log,264850,3AA000296252D8D11DFC885D092B457035F3ED19,False,2002-02-28 15:22:44.5592368,2002-06-05 00:06:18.0054880,2002-06-05 00:06:18.0054880,00:00:00.0432801
2024-01-14 13:50:59.4189145,D:\$MFT,C:\Users\alish\Desktop\Data\target\D\$MFT,11753472,A9F7305A0B6D676E212A0BA4E6BC5AEDD486966D,True,2002-02-28 15:13:36.1251568,2002-02-28 15:13:36.1251568,2002-02-28 15:13:36.1251568,00:00:00.0625168
2024-01-14 13:50:59.7829130,D:\$LogFile,C:\Users\alish\Desktop\Data\target\D\$LogFile,10600448,61DE8B424962ED8C66300ECB910FAE0B5A387B84,True,2002-02-28 15:13:36.1251568,2002-02-28 15:13:36.1251568,2002-02-28 15:13:36.1251568,00:00:00.0594791
2024-01-14 13:50:59.8117616,D:\$Secure:$SDS,C:\Users\alish\Desktop\Data\target\D\$Secure_$SDS,294952,A0C30CA79D75D1531C459521907881A6771A4E19,True,1601-01-01 00:00:00.0000000,1601-01-01 00:00:00.0000000,1601-01-01 00:00:00.0000000,00:00:00.0027226
2024-01-14 13:50:59.8173523,D:\$Boot,C:\Users\alish\Desktop\Data\target\D\$Boot,8192,099596B251C1976B8CFE4C3FA141F0C99C3A8C87,True,2002-02-28 15:13:36.1251568,2002-02-28 15:13:36.1251568,2002-02-28 15:13:36.1251568,00:00:00
